element_end
element_start,mmd_has_token_mire,Condition
m_ConditionType,token_tag_amount,
m_ConditionActorType,TARGET,
m_ConditionString,mmd_token_mire,
m_ConditionNumber,1,
m_ConditionNumberType,GREATER_THAN_OR_EQUAL,
element_end


element_start,mmd_has_token_spores_hidden,Condition
m_ConditionType,token_tag_amount,
m_ConditionActorType,TARGET,
m_ConditionString,mmd_token_spores,
m_ConditionNumber,1,
m_ConditionNumberType,GREATER_THAN_OR_EQUAL,
m_IsVisible,False,
element_end
element_start,mmd_has_token_heal_hidden,Condition
m_ConditionType,token_tag_amount,
m_ConditionActorType,TARGET,
m_ConditionString,mmd_token_heal,
m_ConditionNumber,1,
m_ConditionNumberType,GREATER_THAN_OR_EQUAL,
m_IsVisible,False,
element_end
element_start,mmd_has_token_disturb_hidden,Condition
m_ConditionType,token_tag_amount,
m_ConditionActorType,TARGET,
m_ConditionString,mmd_token_disturb,
m_ConditionNumber,1,
m_ConditionNumberType,GREATER_THAN_OR_EQUAL,
m_IsVisible,False,
element_end
element_start,mmd_has_token_curse_hidden,Condition
m_ConditionType,token_tag_amount,
m_ConditionActorType,TARGET,
m_ConditionString,mmd_token_curse,
m_ConditionNumber,1,
m_ConditionNumberType,GREATER_THAN_OR_EQUAL,
m_IsVisible,False,
element_end
element_start,mmd_has_token_mire_hidden,Condition
m_ConditionType,token_tag_amount,
m_ConditionActorType,TARGET,
m_ConditionString,mmd_token_mire,
m_ConditionNumber,1,
m_ConditionNumberType,GREATER_THAN_OR_EQUAL,
m_IsVisible,False,
element_end

element_start,mmd_has_exact_token_heal,Condition
m_ConditionType,token_amount,
m_ConditionActorType,TARGET,
m_ConditionString,mmd_token_heal,
m_ConditionNumber,1,
m_ConditionNumberType,GREATER_THAN_OR_EQUAL,
element_end
element_start,mmd_has_exact_token_heal_u,Condition
m_ConditionType,token_amount,
m_ConditionActorType,TARGET,
m_ConditionString,mmd_token_heal_u,
m_ConditionNumber,1,
m_ConditionNumberType,GREATER_THAN_OR_EQUAL,
element_end
element_start,mmd_has_exact_token_curse,Condition
m_ConditionType,token_amount,
m_ConditionActorType,TARGET,
m_ConditionString,mmd_token_curse,
m_ConditionNumber,1,
m_ConditionNumberType,GREATER_THAN_OR_EQUAL,
element_end
element_start,mmd_has_exact_token_curse_u,Condition
m_ConditionType,token_amount,
m_ConditionActorType,TARGET,
m_ConditionString,mmd_token_curse_u,
m_ConditionNumber,1,
m_ConditionNumberType,GREATER_THAN_OR_EQUAL,
element_end
element_start,mmd_has_exact_token_disturb,Condition
m_ConditionType,token_amount,
m_ConditionActorType,TARGET,
m_ConditionString,mmd_token_disturb,
m_ConditionNumber,1,
m_ConditionNumberType,GREATER_THAN_OR_EQUAL,
element_end
element_start,mmd_has_exact_token_disturb_u,Condition
m_ConditionType,token_amount,
m_ConditionActorType,TARGET,
m_ConditionString,mmd_token_disturb_u,
m_ConditionNumber,1,
m_ConditionNumberType,GREATER_THAN_OR_EQUAL,
element_end
element_start,mmd_has_exact_token_mire,Condition
m_ConditionType,token_amount,
m_ConditionActorType,TARGET,
m_ConditionString,mmd_token_mire,
m_ConditionNumber,1,
m_ConditionNumberType,GREATER_THAN_OR_EQUAL,
element_end
element_start,mmd_has_exact_token_mire_u,Condition
m_ConditionType,token_amount,
m_ConditionActorType,TARGET,
m_ConditionString,mmd_token_mire_u,
m_ConditionNumber,1,
m_ConditionNumberType,GREATER_THAN_OR_EQUAL,
element_end






















// wanderer skills
element_start,mmd_heavy_cage,ActorDataSkill
m_IsFriendly,False,
launch_ranks,1,2,3,4,
target_ranks,1,
m_IsMultiHit,False,
m_CanBeRiposted,True,
m_AverageRankIgnored,False,
m_ValidActOutTypes,skill_before,skill_after,skill_additional,
m_Tags,melee,mmd_heavy_cage,
m_IsStallInvalidating,True,
element_end
element_start,mmd_heavy_cage,ActorDataStats
key_map,health_damage,health_damage_range,crit_chance,
add_stats,2,1,0.05,
element_end
element_start,mmd_heavy_cage,ActorDataEffects
target_effects,mmd_heavy_cage_token_effect,mmd_no_spores_on_killing_blow_fake_effect,
element_end
element_start,mmd_heavy_cage_token_effect,Effect
m_Chance,1,
m_TokenAddId,mmd_token_curse,
m_TokenAddAmount,1,
m_IsLockedTeamPosition,True,
element_end

element_start,mmd_no_spores_on_killing_blow_fake_effect,Effect
m_Chance,1,
element_end

element_start,mmd_heavy_cage_u,ActorDataSkill
m_IsFriendly,False,
launch_ranks,1,2,3,4,
target_ranks,1,
m_IsMultiHit,False,
m_CanBeRiposted,True,
m_AverageRankIgnored,False,
m_ValidActOutTypes,skill_before,skill_after,skill_additional,
m_Tags,melee,mmd_heavy_cage,
m_ConditionIdOverride,mmd_heavy_cage,
m_SkillHistoryIdOverride,mmd_heavy_cage,
m_IsStallInvalidating,True,
m_SkillModifierChanceModifiers,curse,3,
element_end
element_start,mmd_heavy_cage_u,ActorDataStats
key_map,health_damage,health_damage_range,crit_chance,
add_stats,3,2,0.10,
element_end
element_start,mmd_heavy_cage_u,ActorDataEffects
target_effects,mmd_heavy_cage_u_token_effect,mmd_no_spores_on_killing_blow_fake_effect,
element_end
element_start,mmd_heavy_cage_u_token_effect,Effect
m_Chance,1,
m_TokenAddId,mmd_token_curse_u,
m_TokenAddAmount,1,
m_IsLockedTeamPosition,True,
element_end
element_start,mmd_heavy_cage_u,Unlock
m_RequirementIds,mmd_heavy_cage,
m_CostId,hero_skill_upgrade,
element_end


element_start,mmd_hyphae_rock,ActorDataSkill
m_IsFriendly,False,
launch_ranks,3,4,
target_ranks,2,3,4,
m_IsMultiHit,False,
m_CanBeRiposted,True,
m_AverageRankIgnored,False,
m_ValidActOutTypes,skill_before,skill_after,skill_additional,
m_Tags,ranged,mmd_hyphae_rock,
m_IsStallInvalidating,True,
element_end
element_start,mmd_hyphae_rock,ActorDataStats
key_map,health_damage,health_damage_range,crit_chance,
add_stats,2,1,0.05,
element_end
element_start,mmd_hyphae_rock,ActorDataEffects
target_effects,mmd_hyphae_rock_token_effect,mmd_no_spores_on_killing_blow_fake_effect,
element_end
element_start,mmd_hyphae_rock_token_effect,Effect
m_Chance,1,
m_TokenAddId,mmd_token_curse,
m_TokenAddAmount,1,
m_IsLockedTeamPosition,True,
element_end

element_start,mmd_hyphae_rock_u,ActorDataSkill
m_IsFriendly,False,
launch_ranks,3,4,
target_ranks,2,3,4,
m_IsMultiHit,False,
m_CanBeRiposted,True,
m_AverageRankIgnored,False,
m_ValidActOutTypes,skill_before,skill_after,skill_additional,
m_Tags,ranged,mmd_hyphae_rock,
m_ConditionIdOverride,mmd_hyphae_rock,
m_SkillHistoryIdOverride,mmd_hyphae_rock,
m_IsStallInvalidating,True,
m_SkillModifierChanceModifiers,curse,3,
element_end
element_start,mmd_hyphae_rock_u,ActorDataStats
key_map,health_damage,health_damage_range,crit_chance,
add_stats,3,2,0.10,
element_end
element_start,mmd_hyphae_rock_u,ActorDataEffects
target_effects,mmd_hyphae_rock_u_token_effect,mmd_no_spores_on_killing_blow_fake_effect,
element_end
element_start,mmd_hyphae_rock_u_token_effect,Effect
m_Chance,1,
m_TokenAddId,mmd_token_curse_u,
m_TokenAddAmount,1,
m_IsLockedTeamPosition,True,
element_end
element_start,mmd_hyphae_rock_u,Unlock
m_RequirementIds,mmd_hyphae_rock,
m_CostId,hero_skill_upgrade,
element_end


element_start,mmd_disturbing_spores,ActorDataSkill
m_IsFriendly,False,
launch_ranks,2,3,4,
target_ranks,1,
m_IsMultiHit,False,
m_CanBeRiposted,True,
m_AverageRankIgnored,False,
m_ValidActOutTypes,skill_before,skill_after,skill_additional,
m_Tags,melee,mmd_disturbing_spores,
m_IsStallInvalidating,True,
m_DeathClassTagIgnores,corpse,
m_Cooldown,3,
element_end
element_start,mmd_disturbing_spores,ActorDataStats
key_map,health_damage,health_damage_range,crit_chance,
add_stats,3,1,0.05,
element_end
element_start,mmd_disturbing_spores,ActorDataEffects
enemy_team_effects,clear_corpse_hidden,
friendly_team_effects,clear_corpse_hidden,
performer_effects,mmd_disturbing_spores_add_meta_token,
element_end
element_start,mmd_disturbing_spores_add_meta_token,Effect
m_Chance,1,
m_TokenAddId,mmd_token_disturb_meta,
m_TokenAddAmount,1,
element_end
element_start,mmd_token_disturb_meta,Token
m_Chance,1,
m_ConsumeTypes,manual,
m_Limit,1,
m_Tags,token,bottom,
m_IsHidden,True,
element_end
element_start,mmd_token_disturb_meta,DataExternalBuffs
buffs,mmd_token_disturb_meta_turn_end_buff,
element_end
element_start,mmd_token_disturb_meta_turn_end_buff,Buff
m_DurationType,infinite,
element_end
element_start,mmd_token_disturb_meta_turn_end_buff,ActorDataEffects
turn_end_friendly_team_effects,mmd_disturbing_spores_rank_1_effect,mmd_token_disturb_meta_remove,
turn_end_enemy_team_effects,mmd_disturbing_spores_rank_1_effect,mmd_token_disturb_meta_remove,
element_end
element_start,mmd_token_disturb_meta_remove,Effect
m_Chance,1,
m_TokenRemoveId,mmd_token_disturb_meta,
m_TokenRemoveAmount,99,
m_ShowValue,False,
m_IsVisible,False,
element_end
element_start,mmd_disturbing_spores_rank_1_effect,Effect
m_Chance,1,
m_TokenAddId,mmd_token_disturb,
m_TokenAddAmount,1,
m_IsLockedTeamPosition,True,
all_conditions,mmd_disturbing_spores_target_is_in_rank_1,
element_end
element_start,mmd_disturbing_spores_target_is_in_rank_1,Condition
m_ConditionType,rank,
m_ConditionActorType,TARGET,
m_ConditionNumber,1,
m_ConditionNumberType,PARAMETER,
m_IsVisible,False,
element_end

element_start,mmd_disturbing_spores_u,ActorDataSkill
m_IsFriendly,False,
launch_ranks,2,3,4,
target_ranks,1,
m_IsMultiHit,False,
m_CanBeRiposted,True,
m_AverageRankIgnored,False,
m_ValidActOutTypes,skill_before,skill_after,skill_additional,
m_Tags,melee,mmd_disturbing_spores,
m_ConditionIdOverride,mmd_disturbing_spores,
m_SkillHistoryIdOverride,mmd_disturbing_spores,
m_IsStallInvalidating,True,
m_SkillModifierChanceModifiers,curse,3,
m_DeathClassTagIgnores,corpse,
m_Cooldown,2,
element_end
element_start,mmd_disturbing_spores_u,ActorDataStats
key_map,health_damage,health_damage_range,crit_chance,
add_stats,4,3,0.10,
element_end
element_start,mmd_disturbing_spores_u,ActorDataEffects
enemy_team_effects,clear_corpse_hidden,
friendly_team_effects,clear_corpse_hidden,
performer_effects,mmd_disturbing_spores_u_add_meta_token,
element_end
element_start,mmd_disturbing_spores_u_add_meta_token,Effect
m_Chance,1,
m_TokenAddId,mmd_token_disturb_meta_u,
m_TokenAddAmount,1,
element_end
element_start,mmd_token_disturb_meta_u,Token
m_Chance,1,
m_ConsumeTypes,manual,
m_Limit,1,
m_Tags,token,bottom,
m_IsHidden,True,
element_end
element_start,mmd_token_disturb_meta_u,DataExternalBuffs
buffs,mmd_token_disturb_meta_u_turn_end_buff,
element_end
element_start,mmd_token_disturb_meta_u_turn_end_buff,Buff
m_DurationType,infinite,
element_end
element_start,mmd_token_disturb_meta_u_turn_end_buff,ActorDataEffects
turn_end_friendly_team_effects,mmd_disturbing_spores_u_rank_1_effect,mmd_token_disturb_meta_u_remove,
turn_end_enemy_team_effects,mmd_disturbing_spores_u_rank_1_effect,mmd_token_disturb_meta_u_remove,
element_end
element_start,mmd_token_disturb_meta_u_remove,Effect
m_Chance,1,
m_TokenRemoveId,mmd_token_disturb_meta_u,
m_TokenRemoveAmount,99,
m_ShowValue,False,
m_IsVisible,False,
element_end
element_start,mmd_disturbing_spores_u_rank_1_effect,Effect
m_Chance,1,
m_TokenAddId,mmd_token_disturb_u,
m_TokenAddAmount,1,
m_IsLockedTeamPosition,True,
all_conditions,mmd_disturbing_spores_u_target_is_in_rank_1,
element_end
element_start,mmd_disturbing_spores_u_target_is_in_rank_1,Condition
m_ConditionType,rank,
m_ConditionActorType,TARGET,
m_ConditionNumber,1,
m_ConditionNumberType,PARAMETER,
m_IsVisible,False,
element_end
element_start,mmd_disturbing_spores_u,Unlock
m_RequirementIds,mmd_disturbing_spores,
m_CostId,hero_skill_upgrade,
element_end


element_start,mmd_assortment,ActorDataSkill
m_IsFriendly,True,
m_IsFriendlySelfTargetValid,True,
launch_ranks,1,2,3,4,
target_ranks,1,2,3,4,
m_IsMultiHit,True,
m_AverageRankIgnored,True,
m_ValidActOutTypes,skill_before,skill_after,skill_additional,
m_Tags,mmd_assortment,
m_IsStallInvalidating,False,
m_AllConditionIds,target_is_not_corpse_hidden,
m_Limit,1,
element_end
element_start,mmd_assortment,ActorDataEffects
target_apply_limit_effects,mmd_assortment_disease,mmd_assortment_bleed,mmd_assortment_blight,
target_apply_limit,1,
element_end
element_start,mmd_assortment_disease,Effect
m_Chance,1,
buffs,mmd_assortment_disease_buff,
element_end
element_start,mmd_assortment_disease_buff,Buff
m_DurationType,combat_end,
m_DurationAmount,1,
m_Tags,buff,
element_end
element_start,mmd_assortment_disease_buff,ActorDataStats
sub_stat,resistance,disease,0.30,
element_end
element_start,mmd_assortment_bleed,Effect
m_Chance,1.,
buffs,mmd_assortment_bleed_buff,
element_end
element_start,mmd_assortment_bleed_buff,Buff
m_DurationType,combat_end,
m_DurationAmount,1,
m_Tags,buff,
element_end
element_start,mmd_assortment_bleed_buff,ActorDataStats
sub_stat,resistance,bleed,0.30,
element_end
element_start,mmd_assortment_blight,Effect
m_Chance,1,
buffs,mmd_assortment_blight_buff,
element_end
element_start,mmd_assortment_blight_buff,Buff
m_DurationType,combat_end,
m_DurationAmount,1,
m_Tags,buff,
element_end
element_start,mmd_assortment_blight_buff,ActorDataStats
sub_stat,resistance,blight,0.30,
element_end

element_start,mmd_assortment_u,ActorDataSkill
m_IsFriendly,True,
m_IsFriendlySelfTargetValid,True,
launch_ranks,1,2,3,4,
target_ranks,1,2,3,4,
m_IsMultiHit,True,
m_AverageRankIgnored,True,
m_ValidActOutTypes,skill_before,skill_after,skill_additional,
m_Tags,mmd_assortment,
m_ConditionIdOverride,mmd_assortment,
m_SkillHistoryIdOverride,mmd_assortment,
m_IsStallInvalidating,False,
m_SkillModifierChanceModifiers,curse,3,
m_AllConditionIds,target_is_not_corpse_hidden,
m_Limit,1,
element_end
element_start,mmd_assortment_u,ActorDataEffects
target_effects,mmd_assortment_u_disease,mmd_assortment_u_bleed,mmd_assortment_u_blight,
element_end
element_start,mmd_assortment_u_disease,Effect
m_Chance,1,
buffs,mmd_assortment_u_disease_buff,
element_end
element_start,mmd_assortment_u_disease_buff,Buff
m_DurationType,combat_end,
m_DurationAmount,1,
m_Tags,buff,
element_end
element_start,mmd_assortment_u_disease_buff,ActorDataStats
sub_stat,resistance,disease,0.40,
element_end
element_start,mmd_assortment_u_bleed,Effect
m_Chance,1,
buffs,mmd_assortment_u_bleed_buff,
element_end
element_start,mmd_assortment_u_bleed_buff,Buff
m_DurationType,combat_end,
m_DurationAmount,1,
m_Tags,buff,
element_end
element_start,mmd_assortment_u_bleed_buff,ActorDataStats
sub_stat,resistance,bleed,0.40,
element_end
element_start,mmd_assortment_u_blight,Effect
m_Chance,1,
buffs,mmd_assortment_u_blight_buff,
element_end
element_start,mmd_assortment_u_blight_buff,Buff
m_DurationType,combat_end,
m_DurationAmount,1,
m_Tags,buff,
element_end
element_start,mmd_assortment_u_blight_buff,ActorDataStats
sub_stat,resistance,blight,0.40,
element_end
element_start,mmd_assortment_u,Unlock
m_RequirementIds,mmd_assortment,
m_CostId,hero_skill_upgrade,
element_end


element_start,mmd_healing_spores,ActorDataSkill
m_IsFriendly,True,
m_IsFriendlySelfTargetValid,True,
launch_ranks,2,3,4,
target_ranks,1,2,3,4,
m_IsMultiHit,False,
m_Cooldown,2,
m_AverageRankIgnored,False,
m_ValidActOutTypes,skill_before,skill_after,skill_additional,
m_Tags,mmd_healing_spores,
m_IsStallInvalidating,False,
element_end
element_start,mmd_healing_spores,ActorDataEffects
target_effects,mmd_healing_spores_token_effect,remove_all_bleed,remove_all_blight,
element_end
element_start,mmd_healing_spores_token_effect,Effect
m_Chance,1,
m_TokenAddId,mmd_token_heal,
m_TokenAddAmount,1,
m_IsLockedTeamPosition,True,
element_end

element_start,mmd_healing_spores_u,ActorDataSkill
m_IsFriendly,True,
m_IsFriendlySelfTargetValid,True,
launch_ranks,2,3,4,
target_ranks,1,2,3,4,
m_IsMultiHit,False,
m_Cooldown,2,
m_AverageRankIgnored,False,
m_ValidActOutTypes,skill_before,skill_after,skill_additional,
m_Tags,mmd_healing_spores,
m_ConditionIdOverride,mmd_healing_spores,
m_SkillHistoryIdOverride,mmd_healing_spores,
m_IsStallInvalidating,False,
m_SkillModifierChanceModifiers,curse,3,
element_end
element_start,mmd_healing_spores_u,ActorDataEffects
target_effects,mmd_healing_spores_u_token_effect,remove_all_bleed,remove_all_blight,
element_end
element_start,mmd_healing_spores_u_token_effect,Effect
m_Chance,1,
m_TokenAddId,mmd_token_heal_u,
m_TokenAddAmount,1,
m_IsLockedTeamPosition,True,
element_end
element_start,mmd_healing_spores_u,Unlock
m_RequirementIds,mmd_healing_spores,
m_CostId,hero_skill_upgrade,
element_end


element_start,mmd_concealing_mist,ActorDataSkill
m_IsFriendly,True,
m_IsFriendlySelfTargetValid,True,
launch_ranks,3,4,
target_ranks,1,2,3,4,
m_IsMultiHit,True,
m_Cooldown,2,
m_AverageRankIgnored,False,
m_ValidActOutTypes,skill_before,skill_after,skill_additional,
m_Tags,mmd_concealing_mist,
m_IsStallInvalidating,False,
m_AllConditionIds,target_is_not_corpse_hidden,
m_ProfileUnlockId,herostory_MMD_01,
element_end
element_start,mmd_concealing_mist,ActorDataEffects
target_effects,remove_all_combo_visible,mmd_concealing_mist_crit_buff_effect,
element_end
element_start,mmd_concealing_mist_crit_buff_effect,Effect
m_Chance,1,
buffs,mmd_concealing_mist_crit_buff,
element_end
element_start,mmd_concealing_mist_crit_buff,Buff
m_DurationType,performer_turn_end,
m_DurationAmount,2,
m_Tags,debuff,
element_end
element_start,mmd_concealing_mist_crit_buff,ActorDataStats
key_map,crit_chance,
add_stats,0.05,
element_end

element_start,mmd_concealing_mist_u,ActorDataSkill
m_IsFriendly,True,
m_IsFriendlySelfTargetValid,True,
launch_ranks,3,4,
target_ranks,1,2,3,4,
m_IsMultiHit,True,
m_Cooldown,2,
m_AverageRankIgnored,False,
m_ValidActOutTypes,skill_before,skill_after,skill_additional,
m_Tags,mmd_concealing_mist,
m_ConditionIdOverride,mmd_concealing_mist,
m_SkillHistoryIdOverride,mmd_concealing_mist,
m_IsStallInvalidating,False,
m_SkillModifierChanceModifiers,curse,3,
m_AllConditionIds,target_is_not_corpse_hidden,
element_end
element_start,mmd_concealing_mist_u,ActorDataEffects
target_effects,remove_all_combo_visible,mmd_concealing_mist_u_remove_all_marked_for_death,mmd_concealing_mist_u_crit_buff_effect,
element_end
element_start,mmd_concealing_mist_u_remove_all_marked_for_death,Effect
m_Chance,1,
m_TokenRemoveId,marked_for_death,
m_TokenRemoveAmount,99,
m_ShowValue,False,
element_end
element_start,mmd_concealing_mist_u_crit_buff_effect,Effect
m_Chance,1,
buffs,mmd_concealing_mist_u_crit_buff,
element_end
element_start,mmd_concealing_mist_u_crit_buff,Buff
m_DurationType,performer_turn_end,
m_DurationAmount,2,
m_Tags,debuff,
element_end
element_start,mmd_concealing_mist_u_crit_buff,ActorDataStats
key_map,crit_chance,
add_stats,0.10,
element_end
element_start,mmd_concealing_mist_u,Unlock
m_RequirementIds,mmd_concealing_mist,
m_CostId,hero_skill_upgrade,
element_end


element_start,mmd_slowdown,ActorDataSkill
m_IsFriendly,True,
m_IsFriendlySelfTargetValid,True,
launch_ranks,1,2,3,4,
target_ranks,1,2,3,4,
m_IsMultiHit,False,
m_AverageRankIgnored,True,
m_ValidActOutTypes,skill_before,skill_after,skill_additional,
m_Tags,mmd_slowdown,
m_IsStallInvalidating,False,
m_Limit,5,
m_AllConditionIds,mmd_slowdown_condition,
performer_buffs,mmd_slowdown_fake_ignore_resist,
m_IsFreeAction,True,
m_ProfileUnlockId,herostory_MMD_02,
element_end
element_start,mmd_slowdown,ActorDataEffects
target_effects,mmd_slowdown_daze,does_not_end_turn_tool_tip,
element_end
element_start,mmd_slowdown_daze,Effect
m_Chance,1,
m_TokenAddId,daze,
m_TokenAddAmount,1,
m_ShowValue,False,
m_IgnoreResist,True,
element_end
element_start,mmd_slowdown_condition,Condition
m_ConditionType,token_amount,
m_ConditionActorType,TARGET,
m_ConditionString,daze,
m_ConditionNumber,0,
m_ConditionNumberType,EQUAL,
element_end
element_start,mmd_slowdown_fake_ignore_resist,Buff
m_DurationType,skill_calculate,
m_DurationAmount,1,
m_ConditionId,always_return_false_hidden,
element_end


element_start,mmd_slowdown_u,ActorDataSkill
m_IsFriendly,True,
m_IsFriendlySelfTargetValid,True,
launch_ranks,1,2,3,4,
target_ranks,1,2,3,4,
m_IsMultiHit,False,
m_AverageRankIgnored,True,
m_ValidActOutTypes,skill_before,skill_after,skill_additional,
m_Tags,mmd_slowdown,
m_ConditionIdOverride,mmd_slowdown,
m_SkillHistoryIdOverride,mmd_slowdown,
m_IsStallInvalidating,False,
m_SkillModifierChanceModifiers,curse,3,
m_Limit,8,
m_AllConditionIds,mmd_slowdown_condition,
performer_buffs,mmd_slowdown_fake_ignore_resist,
m_IsFreeAction,True,
element_end
element_start,mmd_slowdown_u,ActorDataEffects
target_effects,mmd_slowdown_u_daze,does_not_end_turn_tool_tip,
element_end
element_start,mmd_slowdown_u_daze,Effect
m_Chance,1,
m_TokenAddId,daze,
m_TokenAddAmount,1,
m_ShowValue,False,
m_IgnoreResist,True,
element_end
element_start,mmd_slowdown_u_condition,Condition
m_ConditionType,token_amount,
m_ConditionActorType,TARGET,
m_ConditionString,daze,
m_ConditionNumber,0,
m_ConditionNumberType,EQUAL,
element_end
element_start,mmd_slowdown_u,Unlock
m_RequirementIds,mmd_slowdown,
m_CostId,hero_skill_upgrade,
element_end

element_start,mmd_internal_fruiting,ActorDataSkill
m_IsFriendly,False,
launch_ranks,3,4,
target_ranks,1,2,3,4,
m_IsMultiHit,True,
m_CanBeRiposted,False,
m_AverageRankIgnored,False,
m_ValidActOutTypes,skill_before,skill_after,skill_additional,
m_Tags,ranged,mmd_internal_fruiting,
m_IsStallInvalidating,False,
token_ignores,til_ignore_dodge,
m_AllConditionIds,mmd_has_token_spores,
m_Cooldown,2,
m_ProfileUnlockId,herostory_MMD_03,
element_end
element_start,mmd_internal_fruiting,ActorDataStats
key_map,crit_chance,
add_stats,0.05,
element_end
element_start,mmd_internal_fruiting,ActorDataEffects
target_effects,mmd_internal_fruiting_weak_effect,
element_end
element_start,mmd_internal_fruiting_weak_effect,Effect
m_Chance,1,
m_TokenAddId,weak,
m_TokenAddAmount,1,
m_ShowValue,False,
element_end

element_start,mmd_internal_fruiting_u,ActorDataSkill
m_IsFriendly,False,
launch_ranks,3,4,
target_ranks,1,2,3,4,
m_IsMultiHit,True,
m_CanBeRiposted,False,
m_AverageRankIgnored,False,
m_ValidActOutTypes,skill_before,skill_after,skill_additional,
m_Tags,ranged,mmd_internal_fruiting,
m_ConditionIdOverride,mmd_internal_fruiting,
m_SkillHistoryIdOverride,mmd_internal_fruiting,
m_IsStallInvalidating,False,
m_SkillModifierChanceModifiers,curse,3,
token_ignores,til_ignore_dodge,til_ignore_guard,
m_AllConditionIds,mmd_has_token_spores,
m_Cooldown,2,
element_end
element_start,mmd_internal_fruiting_u,ActorDataStats
key_map,crit_chance,
add_stats,0.15,
element_end
element_start,mmd_internal_fruiting_u,ActorDataEffects
target_effects,mmd_internal_fruiting_u_weak_effect,
element_end
element_start,mmd_internal_fruiting_u_weak_effect,Effect
m_Chance,1,
m_TokenAddId,weak,
m_TokenAddAmount,2,
m_ShowValue,True,
element_end
element_start,mmd_internal_fruiting_u,Unlock
m_RequirementIds,mmd_internal_fruiting,
m_CostId,hero_skill_upgrade,
element_end


element_start,mmd_lycoperdonosis,ActorDataSkill
m_IsFriendly,False,
launch_ranks,3,4,
target_ranks,1,2,3,4,
m_IsMultiHit,False,
m_CanBeRiposted,True,
m_AverageRankIgnored,False,
m_ValidActOutTypes,skill_before,skill_after,skill_additional,
m_Tags,ranged,mmd_lycoperdonosis,
m_IsStallInvalidating,True,
m_AllConditionIds,mmd_has_token_spores,
m_Cooldown,2,
m_ProfileUnlockId,herostory_MMD_04,
element_end
element_start,mmd_lycoperdonosis,ActorDataStats
key_map,health_damage,health_damage_range,crit_chance,
add_stats,2,1,0.05,
element_end
element_start,mmd_lycoperdonosis,ActorDataEffects
actor_effect_triggers,mmd_lycoperdonosis_spores_copy,
element_end
element_start,mmd_lycoperdonosis_spores_copy,ActorEffectTrigger
m_ActorEffectType,target,
m_ActorEffectTriggerSourceType,target,
m_ActorEffectTriggerTargetType,neighbor,
m_NeighborFrontCount,1,
m_NeighborBackCount,1,
m_NeighborActorEffectTriggerSourceType,target,
m_IncludeSourceActor,False,
m_UseActorDataEffectsConditionCalculationInput,True,
m_ActorCount,2,
m_ApplyLimit,2,
effects,mmd_lycoperdonosis_add_heal,mmd_lycoperdonosis_add_curse,mmd_lycoperdonosis_add_disturb,mmd_lycoperdonosis_add_mire,
effects,mmd_lycoperdonosis_add_heal_u,mmd_lycoperdonosis_add_curse_u,mmd_lycoperdonosis_add_disturb_u,mmd_lycoperdonosis_add_mire_u,
element_end
element_start,mmd_lycoperdonosis_add_heal,Effect
m_Chance,1,
m_TokenAddId,mmd_token_heal,
m_TokenAddAmount,1,
m_ShowValue,False,
all_conditions,mmd_has_exact_token_heal,
m_IsLockedTeamPosition,True,
element_end
element_start,mmd_lycoperdonosis_add_curse,Effect
m_Chance,1,
m_TokenAddId,mmd_token_curse,
m_TokenAddAmount,1,
m_ShowValue,False,
all_conditions,mmd_has_exact_token_curse,
m_IsLockedTeamPosition,True,
element_end
element_start,mmd_lycoperdonosis_add_disturb,Effect
m_Chance,1,
m_TokenAddId,mmd_token_disturb,
m_TokenAddAmount,1,
m_ShowValue,False,
all_conditions,mmd_has_exact_token_disturb,
m_IsLockedTeamPosition,True,
element_end
element_start,mmd_lycoperdonosis_add_mire,Effect
m_Chance,1,
m_TokenAddId,mmd_token_mire,
m_TokenAddAmount,1,
m_ShowValue,False,
all_conditions,mmd_has_exact_token_mire,
m_IsLockedTeamPosition,True,
element_end
element_start,mmd_lycoperdonosis_add_heal_u,Effect
m_Chance,1,
m_TokenAddId,mmd_token_heal_u,
m_TokenAddAmount,1,
m_ShowValue,False,
all_conditions,mmd_has_exact_token_heal_u,
m_IsLockedTeamPosition,True,
element_end
element_start,mmd_lycoperdonosis_add_curse_u,Effect
m_Chance,1,
m_TokenAddId,mmd_token_curse_u,
m_TokenAddAmount,1,
m_ShowValue,False,
all_conditions,mmd_has_exact_token_curse_u,
m_IsLockedTeamPosition,True,
element_end
element_start,mmd_lycoperdonosis_add_disturb_u,Effect
m_Chance,1,
m_TokenAddId,mmd_token_disturb_u,
m_TokenAddAmount,1,
m_ShowValue,False,
all_conditions,mmd_has_exact_token_disturb_u,
m_IsLockedTeamPosition,True,
element_end
element_start,mmd_lycoperdonosis_add_mire_u,Effect
m_Chance,1,
m_TokenAddId,mmd_token_mire_u,
m_TokenAddAmount,1,
m_ShowValue,False,
all_conditions,mmd_has_exact_token_mire_u,
m_IsLockedTeamPosition,True,
element_end

element_start,mmd_lycoperdonosis_u,ActorDataSkill
m_IsFriendly,False,
launch_ranks,3,4,
target_ranks,1,2,3,4,
m_IsMultiHit,False,
m_CanBeRiposted,True,
m_AverageRankIgnored,False,
m_ValidActOutTypes,skill_before,skill_after,skill_additional,
m_Tags,ranged,mmd_lycoperdonosis,
m_ConditionIdOverride,mmd_lycoperdonosis,
